,time,x,y,z,v_x,v_y,v_z
238,51.46699573717851,-4.442429021935779e-12,-88.93954467767493,19016.1927200872,-1.0971013498878942e-13,-1.5415284940980376,169.72312408531886
239,53.79957201404376,-5.77660588544194e-12,-95.82566401610424,19384.8122864236,-1.1972060918554648e-13,-1.5614184139928828,146.39289167771236
240,56.528706095085205,-5.008191188978179e-12,-104.00994003208027,19747.377707639975,-1.13902127278052e-13,-1.5811893402920898,119.36316266625903
241,59.50917557244703,-6.465112118446831e-12,-113.07670434184087,20059.4299052695,-1.2153965041947223e-13,-1.5983246256894776,90.08604428907594
242,63.87494001829042,-5.8691352886985494e-12,-126.53313062321985,20359.629304140886,-1.206000742302322e-13,-1.6148088556918678,47.50183230437573
243,65.67925535562983,-6.088318709040589e-12,-132.1341374735362,20429.49761462991,-1.2234492358117992e-13,-1.6185720821289065,29.96717247659558
244,67.48357069296925,-6.310651994383772e-12,-137.74740209664245,20467.747187420242,-1.2412383668279193e-13,-1.620501912721333,12.452738179125243
245,68.22479606083432,-7.539523091215807e-12,-140.05517289956146,20474.304452125492,-1.2515705695584311e-13,-1.6207446875682794,5.260730372582635
246,68.60626941508657,-7.58730094483316e-12,-141.24301074868194,20475.601432341773,-1.2533429862334953e-13,-1.6207410420847332,1.5596487693069512
247,68.74214040257371,-6.467678480947979e-12,-141.6660912870818,20475.72238855394,-1.253837993798048e-13,-1.620717314938837,0.24143879105392332
248,68.80222550616678,-6.4752139937462526e-12,-141.85318569308703,20475.718761314547,-1.2544418965911673e-13,-1.6207025855193797,-0.34149992549275815
249,68.85966749732354,-6.482404408903026e-12,-142.03204893626958,20475.682544306525,-1.255012174042698e-13,-1.620686247247771,-0.8987928978795244
250,69.03882948146152,-7.641559183429578e-12,-142.58991555615597,20475.363946180485,-1.255359652083762e-13,-1.6206194968014618,-2.6369869633081437
251,69.40510315197061,-7.68757087049584e-12,-143.73032945274605,20473.743493916103,-1.2570600963998739e-13,-1.6204046450059715,-6.19042610144464
252,70.00515083683317,-6.626839576379291e-12,-145.59823499771102,20468.27614335718,-1.266490222335193e-13,-1.6198234057923209,-12.011416573475765
253,70.00639921383222,-6.626997682568727e-12,-145.60212043272273,20468.261127797192,-1.266497333431778e-13,-1.6198150648389875,-12.023476459754667
254,70.00753446085997,-6.6271236316475015e-12,-145.60565375258915,20468.247459905255,-1.2664962252123478e-13,-1.6198071159299379,-12.034440772986818
255,70.01317171026213,-6.6278554299035616e-12,-145.62319886271544,20468.179405445335,-1.2665341024767557e-13,-1.6197674827022346,-12.088884485341097
256,70.03636975026882,-6.630811536229321e-12,-145.69539668159214,20467.896122134454,-1.2666652663138224e-13,-1.6196016012030454,-12.312904258411882
257,70.10194970347665,-6.6390836349895526e-12,-145.8994730915292,20467.067184642125,-1.2669846303818994e-13,-1.6191099727850558,-12.945990123488876
258,70.2389847770069,-6.6564682088121e-12,-146.3257859444064,20465.20108445575,-1.2676179957462667e-13,-1.617981612290997,-14.267821122995251
259,70.47045151874177,-6.685819930922962e-12,-147.04544972630995,20461.638007635738,-1.268468738599194e-13,-1.6157836912759886,-16.496938353354654
260,70.80969207563646,-6.72886746927434e-12,-148.09907019357797,20455.485032929933,-1.2692717079682248e-13,-1.611934509321721,-19.754529891923262
261,71.26369728695246,-6.7864863065919905e-12,-149.50660148549932,20445.525565732318,-1.269550071204908e-13,-1.6056688662427179,-24.09323201132726
262,71.83723746098646,-6.8593049687892385e-12,-151.27968121441506,20430.1385324535,-1.2686750217572123e-13,-1.596004168200345,-29.532730450722042
